-0.49444444444444446,388
-0.48333333333333334,424
-0.4722222222222222,460
-0.46111111111111114,534
-0.44999999999999996,496
-0.4388888888888889,621
-0.4277777777777778,688
-0.41666666666666663,775
-0.40555555555555556,835
-0.3944444444444445,918
-0.3833333333333333,1035
-0.37222222222222223,1116
-0.3611111111111111,1138
-0.35,1309
-0.3388888888888889,1385
-0.3277777777777777,1518
-0.31666666666666665,1645
-0.3055555555555556,1773
-0.2944444444444444,1763
-0.2833333333333333,1999
-0.27222222222222225,2174
-0.26111111111111107,2266
-0.24999999999999997,2487
-0.23888888888888887,2578
-0.22777777777777777,2770
-0.21666666666666665,2871
-0.20555555555555555,2994
-0.19444444444444445,3156
-0.18333333333333332,3284
-0.1722222222222222,3516
-0.1611111111111111,3535
-0.15,3623
-0.13888888888888887,3896
-0.12777777777777777,3920
-0.11666666666666667,4232
-0.10555555555555554,4091
-0.09444444444444441,4275
-0.08333333333333331,4409
-0.07222222222222222,4433
-0.06111111111111109,4523
-0.04999999999999999,4595
-0.03888888888888889,4555
-0.027777777777777762,4585
-0.016666666666666635,4669
-0.005555555555555536,4852
0.005555555555555591,4678
0.01666666666666672,4511
0.02777777777777779,4491
0.03888888888888892,4408
0.050000000000000044,4421
0.061111111111111116,4399
0.07222222222222224,4138
0.08333333333333337,4142
0.09444444444444444,4030
0.10555555555555557,3765
0.1166666666666667,3781
0.12777777777777777,3698
0.1388888888888889,3611
0.15000000000000002,3392
0.16111111111111115,3230
0.17222222222222228,3013
0.18333333333333335,3000
0.19444444444444448,2780
0.2055555555555556,2682
0.21666666666666667,2523
0.2277777777777778,2353
0.23888888888888893,2248
0.25,2107
0.2611111111111111,1917
0.27222222222222225,1746
0.2833333333333334,1721
0.2944444444444445,1495
0.3055555555555556,1532
0.3166666666666667,1308
0.32777777777777783,1233
0.3388888888888889,1099
0.35000000000000003,1026
0.36111111111111116,950
0.37222222222222223,863
0.38333333333333336,786
0.3944444444444445,722
0.40555555555555556,638
0.4166666666666667,571
0.4277777777777778,536
0.43888888888888894,453
0.45000000000000007,427
0.46111111111111114,427
0.47222222222222227,375
0.4833333333333334,359
0.49444444444444446,316
0.5055555555555555,268
0.5166666666666667,251
0.5277777777777779,208
0.538888888888889,259
0.55,214
0.5611111111111111,204
0.5722222222222222,186
0.5833333333333334,205
0.5944444444444446,204
0.6055555555555556,197
0.6166666666666667,160
0.6277777777777778,210
0.638888888888889,193
0.6500000000000001,236
0.6611111111111112,220
0.6722222222222223,237
0.6833333333333333,261
0.6944444444444444,240
0.7055555555555556,284
0.7166666666666668,295
0.7277777777777779,272
0.7388888888888889,318
0.75,319
0.7611111111111111,356
0.7722222222222223,360
0.7833333333333334,411
0.7944444444444445,402
0.8055555555555556,394
0.8166666666666667,416
0.8277777777777778,514
0.838888888888889,461
0.8500000000000001,565
0.8611111111111112,510
0.8722222222222222,556
0.8833333333333333,543
0.8944444444444445,542
0.9055555555555557,570
0.9166666666666667,613
0.9277777777777778,641
0.9388888888888889,657
0.9500000000000001,633
0.9611111111111112,652
0.9722222222222223,613
0.9833333333333334,606
0.9944444444444445,594
1.0055555555555555,612
1.0166666666666666,634
1.027777777777778,616
1.038888888888889,583
1.05,569
1.0611111111111111,557
1.0722222222222224,555
1.0833333333333335,545
1.0944444444444446,526
1.1055555555555556,481
1.1166666666666667,505
1.1277777777777778,497
1.1388888888888888,481
1.1500000000000001,453
1.1611111111111112,492
1.1722222222222223,441
1.1833333333333333,421
1.1944444444444444,372
1.2055555555555557,345
1.2166666666666668,345
1.2277777777777779,324
1.238888888888889,294
1.25,311
1.261111111111111,260
1.2722222222222224,251
1.2833333333333334,205
1.2944444444444445,192
1.3055555555555556,182
1.3166666666666667,199
1.327777777777778,159
1.338888888888889,165
1.35,150
1.3611111111111112,116
1.3722222222222222,102
1.3833333333333333,108
1.3944444444444446,91
1.4055555555555557,99
1.4166666666666667,79
1.4277777777777778,72
1.4388888888888889,61
1.4500000000000002,56
1.4611111111111112,43
1.4722222222222223,58
1.4833333333333334,39
1.4944444444444445,32
1.5055555555555555,48
1.5166666666666666,33
1.5277777777777777,36
1.538888888888889,23
1.5500000000000003,46
1.5611111111111113,30
1.5722222222222224,23
1.5833333333333335,32
1.5944444444444446,29
1.6055555555555556,30
1.6166666666666667,30
1.6277777777777778,18
1.6388888888888888,24
1.65,28
1.6611111111111112,34
1.6722222222222225,33
1.6833333333333336,37
1.6944444444444446,43
1.7055555555555557,38
1.7166666666666668,33
1.7277777777777779,47
1.738888888888889,43
1.75,54
1.761111111111111,45
1.7722222222222221,66
1.7833333333333334,73
1.7944444444444447,59
1.8055555555555558,60
1.8166666666666669,54
1.827777777777778,65
1.838888888888889,74
1.85,79
1.8611111111111112,70
1.8722222222222222,77
1.8833333333333333,86
1.8944444444444444,83
1.9055555555555554,96
1.9166666666666667,95
1.927777777777778,88
1.938888888888889,89
1.9500000000000002,96
1.9611111111111112,89
1.9722222222222223,93
1.9833333333333334,107
1.9944444444444445,93
2.0055555555555555,108
2.0166666666666666,109
2.0277777777777777,90
2.0388888888888888,81
2.0500000000000003,105
2.0611111111111113,87
2.0722222222222224,85
2.0833333333333335,99
2.0944444444444446,85
2.1055555555555556,80
2.1166666666666667,66
2.1277777777777778,80
2.138888888888889,69
2.15,76
2.1611111111111114,73
2.1722222222222225,76
2.1833333333333336,60
2.1944444444444446,67
2.2055555555555557,53
2.216666666666667,51
2.227777777777778,59
2.238888888888889,42
2.25,51
2.261111111111111,42
2.272222222222222,31
2.283333333333333,37
2.2944444444444447,36
2.305555555555556,36
2.316666666666667,32
2.327777777777778,36
2.338888888888889,25
2.35,23
2.361111111111111,20
2.3722222222222222,19
2.3833333333333333,18
2.3944444444444444,12
2.405555555555556,18
2.416666666666667,9
2.427777777777778,11
2.438888888888889,10
2.45,16
2.4611111111111112,10
2.4722222222222223,6
2.4833333333333334,8
2.4944444444444445,4
2.5055555555555555,5
2.5166666666666666,6
2.5277777777777777,3
2.538888888888889,6
2.5500000000000003,5
2.5611111111111113,5
2.5722222222222224,5
2.5833333333333335,7
2.5944444444444446,4
2.6055555555555556,4
2.6166666666666667,2
2.6277777777777778,7
2.638888888888889,5
2.6500000000000004,1
2.6611111111111114,2
2.6722222222222225,2
2.6833333333333336,7
2.6944444444444446,1
2.7055555555555557,9
2.716666666666667,4
2.727777777777778,6
2.738888888888889,5
2.75,15
2.761111111111111,9
2.772222222222222,11
2.7833333333333337,3
2.7944444444444447,4
2.805555555555556,13
2.816666666666667,14
2.827777777777778,9
2.838888888888889,14
2.85,12
2.861111111111111,15
2.8722222222222222,13
2.8833333333333333,15
2.8944444444444444,22
2.905555555555556,18
2.916666666666667,15
2.927777777777778,12
2.938888888888889,12
2.95,14
2.9611111111111112,16
2.9722222222222223,17
2.9833333333333334,16
2.9944444444444445,12
3.0055555555555555,19
3.0166666666666666,13
3.0277777777777777,12
3.038888888888889,16
3.0500000000000003,13
3.0611111111111113,8
3.0722222222222224,15
3.0833333333333335,16
3.0944444444444446,12
3.1055555555555556,12
3.1166666666666667,9
3.1277777777777778,16
3.138888888888889,11
3.1500000000000004,18
3.1611111111111114,16
3.1722222222222225,5
3.1833333333333336,8
3.1944444444444446,9
3.2055555555555557,8
3.216666666666667,5
3.227777777777778,6
3.238888888888889,2
3.25,8
3.261111111111111,5
3.272222222222222,10
3.2833333333333337,9
3.2944444444444447,5
3.305555555555556,9
3.316666666666667,1
3.327777777777778,3
3.338888888888889,5
3.35,7
3.361111111111111,4
3.3722222222222222,4
3.3833333333333333,1
3.394444444444445,0
3.405555555555556,3
3.416666666666667,1
3.427777777777778,2
3.438888888888889,0
3.45,2
3.4611111111111112,0
3.4722222222222223,0
3.4833333333333334,1
3.4944444444444445,0
3.5055555555555555,0
3.5166666666666666,1
3.5277777777777777,1
3.5388888888888888,0
3.55,1
3.561111111111111,3
3.572222222222222,1
3.5833333333333335,2
3.594444444444445,0
3.605555555555556,1
3.616666666666667,0
3.627777777777778,0
3.6388888888888893,0
3.6500000000000004,0
3.6611111111111114,0
3.6722222222222225,1
3.6833333333333336,0
3.6944444444444446,1
3.7055555555555557,1
3.716666666666667,2
3.727777777777778,3
3.738888888888889,2
3.75,0
3.761111111111111,0
3.772222222222222,2
3.783333333333333,2
3.7944444444444443,0
3.8055555555555554,2
3.8166666666666664,1
3.827777777777778,1
3.8388888888888895,1
3.8500000000000005,1
3.8611111111111116,1
3.8722222222222227,5
3.8833333333333337,6
3.894444444444445,2
3.905555555555556,2
3.916666666666667,2
3.927777777777778,3
3.938888888888889,1
3.95,1
3.9611111111111112,3
3.9722222222222223,1
3.9833333333333334,4
3.9944444444444445,3
4.0055555555555555,1
4.016666666666667,2
4.027777777777778,2
4.038888888888889,2
4.05,1
4.061111111111111,2
4.072222222222223,1
4.083333333333334,5
4.094444444444445,4
4.105555555555556,3
4.116666666666667,2
4.127777777777778,1
4.138888888888889,2
4.15,0
4.161111111111111,2
4.1722222222222225,4
4.183333333333334,2
4.194444444444445,2
4.205555555555556,2
4.216666666666667,1
4.227777777777778,0
4.238888888888889,0
4.25,1
4.261111111111111,2
4.272222222222222,1
4.283333333333333,0
4.294444444444444,0
4.305555555555555,0
4.316666666666666,1
4.3277777777777775,2
4.3388888888888895,1
4.3500000000000005,1
4.361111111111112,1
4.372222222222223,0
4.383333333333334,1
4.394444444444445,1
4.405555555555556,0
4.416666666666667,1
4.427777777777778,0
4.438888888888889,0
4.45,0
4.461111111111111,0
4.472222222222222,0
4.483333333333333,0
4.4944444444444445,0
4.5055555555555555,0
4.516666666666667,0
4.527777777777778,0
4.538888888888889,0
4.55,0
4.561111111111111,0
4.572222222222223,0
4.583333333333334,1
4.594444444444445,1
4.605555555555556,0
4.616666666666667,0
4.627777777777778,0
4.638888888888889,0
4.65,0
4.661111111111111,0
4.6722222222222225,0
4.683333333333334,0
4.694444444444445,0
4.705555555555556,1
4.716666666666667,0
4.727777777777778,0
4.738888888888889,1
4.75,0
4.761111111111111,1
4.772222222222222,0
4.783333333333333,1
4.794444444444444,0
4.805555555555555,0
4.816666666666666,0
4.827777777777778,2
4.8388888888888895,1
4.8500000000000005,1
4.861111111111112,0
4.872222222222223,0
4.883333333333334,1
4.894444444444445,0
4.905555555555556,0
4.916666666666667,2
4.927777777777778,1
4.938888888888889,1
4.95,0
4.961111111111111,0
4.972222222222222,0
4.983333333333333,2
4.9944444444444445,0
5.0055555555555555,2
5.016666666666667,1
5.027777777777778,0
5.038888888888889,0
5.05,2
5.061111111111112,1
5.072222222222223,0
5.083333333333334,0
5.094444444444445,0
5.105555555555556,0
5.116666666666667,0
5.127777777777778,0
5.138888888888889,0
5.15,0
5.161111111111111,0
5.1722222222222225,0
5.183333333333334,0
5.194444444444445,1
5.205555555555556,0
5.216666666666667,0
5.227777777777778,0
5.238888888888889,0
5.25,0
5.261111111111111,0
5.272222222222222,0
5.283333333333333,0
5.294444444444444,0
5.305555555555555,0
5.316666666666666,2
5.327777777777778,0
5.3388888888888895,1
5.3500000000000005,0
5.361111111111112,0
5.372222222222223,0
5.383333333333334,0
5.394444444444445,1
5.405555555555556,0
5.416666666666667,0
5.427777777777778,0
5.438888888888889,0
5.45,0
5.461111111111111,0
5.472222222222222,0
5.483333333333333,1
5.4944444444444445,0
5.5055555555555555,0
5.516666666666667,0
5.527777777777778,0
5.538888888888889,0
5.55,0
5.561111111111112,0
5.572222222222223,0
5.583333333333334,0
5.594444444444445,0
5.605555555555556,0
5.616666666666667,0
5.627777777777778,0
5.638888888888889,0
5.65,0
5.661111111111111,0
5.6722222222222225,0
5.683333333333334,0
5.694444444444445,0
5.705555555555556,1
5.716666666666667,0
5.727777777777778,0
5.738888888888889,0
5.75,0
5.761111111111111,0
5.772222222222222,0
5.783333333333333,0
5.794444444444444,0
5.805555555555555,0
5.816666666666667,0
5.827777777777778,0
5.8388888888888895,0
5.8500000000000005,0
5.861111111111112,0
5.872222222222223,0
5.883333333333334,0
5.894444444444445,0
5.905555555555556,0
5.916666666666667,0
5.927777777777778,0
5.938888888888889,0
5.95,0
5.961111111111111,0
5.972222222222222,0
5.983333333333333,0
5.9944444444444445,0
6.0055555555555555,0
6.016666666666667,0
6.027777777777778,0
6.038888888888889,0
6.050000000000001,0
6.061111111111112,0
6.072222222222223,0
6.083333333333334,1
6.094444444444445,0
6.105555555555556,0
6.116666666666667,0
6.127777777777778,0
6.138888888888889,0
6.15,0
6.161111111111111,0
6.1722222222222225,0
6.183333333333334,0
6.194444444444445,0
6.205555555555556,0
6.216666666666667,0
6.227777777777778,0
6.238888888888889,0
6.25,0
6.261111111111111,0
6.272222222222222,0
6.283333333333333,0
6.294444444444444,0
6.305555555555555,0
6.316666666666667,0
6.327777777777778,0
6.3388888888888895,0
6.3500000000000005,0
6.361111111111112,0
6.372222222222223,0
6.383333333333334,0
6.394444444444445,0
6.405555555555556,0
6.416666666666667,0
6.427777777777778,0
6.438888888888889,0
6.45,0
6.461111111111111,0
6.472222222222222,0
6.483333333333333,0
6.4944444444444445,0
6.5055555555555555,0
6.516666666666667,0
6.527777777777778,0
6.538888888888889,0
6.550000000000001,0
6.561111111111112,0
6.572222222222223,0
6.583333333333334,0
6.594444444444445,0
6.605555555555556,0
6.616666666666667,0
6.627777777777778,0
6.638888888888889,0
6.65,0
6.661111111111111,0
6.6722222222222225,0
6.683333333333334,0
6.694444444444445,0
6.705555555555556,0
6.716666666666667,0
6.727777777777778,0
6.738888888888889,0
6.75,0
6.761111111111111,1
6.772222222222222,0
6.783333333333333,0
6.794444444444444,0
6.805555555555556,0
6.816666666666667,0
6.827777777777778,0
6.8388888888888895,0
6.8500000000000005,0
6.861111111111112,0
6.872222222222223,0
6.883333333333334,0
6.894444444444445,0
6.905555555555556,0
6.916666666666667,0
6.927777777777778,0
6.938888888888889,0
6.95,0
6.961111111111111,0
6.972222222222222,0
6.983333333333333,0
6.9944444444444445,0
7.0055555555555555,0
7.016666666666667,0
7.027777777777778,0
7.03888888888889,0
7.050000000000001,0
7.061111111111112,0
7.072222222222223,0
7.083333333333334,0
7.094444444444445,0
7.105555555555556,0
7.116666666666667,0
7.127777777777778,0
7.138888888888889,0
7.15,1
7.161111111111111,0
7.1722222222222225,0
7.183333333333334,0
7.194444444444445,0
7.205555555555556,0
7.216666666666667,0
7.227777777777778,0
7.238888888888889,0
7.25,0
7.261111111111111,0
7.272222222222222,0
7.283333333333333,0
7.294444444444444,0
7.305555555555556,0
7.316666666666667,0
7.327777777777778,0
7.3388888888888895,0
7.3500000000000005,0
7.361111111111112,0
7.372222222222223,0
7.383333333333334,0
7.394444444444445,0
7.405555555555556,0
7.416666666666667,0
7.427777777777778,0
7.438888888888889,0
7.45,0
7.461111111111111,0
7.472222222222222,0
7.483333333333333,0
7.4944444444444445,0
7.5055555555555555,0
7.516666666666667,0
7.527777777777778,0
7.538888888888889,0
7.55,0
7.561111111111111,0
7.572222222222222,0
7.583333333333333,0
7.594444444444444,0
7.605555555555555,0
7.616666666666666,0
7.627777777777777,0
7.638888888888888,0
7.6499999999999995,0
7.661111111111111,0
7.672222222222223,0
7.6833333333333345,0
7.6944444444444455,0
7.705555555555557,0
7.716666666666668,0
7.727777777777779,0
7.73888888888889,0
7.750000000000001,0
7.761111111111112,0
7.772222222222223,0
7.783333333333334,0
7.794444444444445,0
7.805555555555556,0
7.816666666666667,0
7.827777777777778,0
7.8388888888888895,0
7.8500000000000005,0
7.861111111111112,0
7.872222222222223,0
7.883333333333334,0
7.894444444444445,0
7.905555555555556,0
7.916666666666667,0
7.927777777777778,0
7.938888888888889,0
7.95,0
7.961111111111111,0
7.972222222222222,0
7.983333333333333,0
7.9944444444444445,0
8.005555555555556,0
8.016666666666666,0
8.027777777777779,0
8.038888888888888,0
8.05,0
8.06111111111111,0
8.072222222222223,0
8.083333333333332,0
8.094444444444445,0
8.105555555555554,0
8.116666666666667,0
8.127777777777776,0
8.13888888888889,0
8.149999999999999,0
8.161111111111111,0
8.172222222222224,0
8.183333333333334,0
8.194444444444446,0
8.205555555555556,0
8.216666666666669,0
8.227777777777778,0
8.23888888888889,0
8.25,0
8.261111111111113,0
8.272222222222222,0
8.283333333333335,0
8.294444444444444,0
8.305555555555557,0
8.316666666666666,0
8.32777777777778,0
8.338888888888889,0
8.350000000000001,0
8.36111111111111,0
8.372222222222224,0
8.383333333333333,0
8.394444444444446,0
8.405555555555555,0
8.416666666666668,0
8.427777777777777,0
8.43888888888889,0
8.45,0
8.461111111111112,0
8.472222222222221,0
8.483333333333334,0
8.494444444444444,0
8.505555555555556,0
8.516666666666666,0
8.527777777777779,0
8.538888888888888,0
8.55,0
8.56111111111111,0
8.572222222222223,0
8.583333333333332,0
8.594444444444445,0
8.605555555555554,0
8.616666666666667,0
8.627777777777776,0
8.63888888888889,0
8.65,0
8.661111111111111,0
8.672222222222224,0
8.683333333333334,0
8.694444444444446,0
8.705555555555556,0
8.716666666666669,0
8.727777777777778,0
8.73888888888889,0
8.75,0
8.761111111111113,0
8.772222222222222,0
8.783333333333335,0
8.794444444444444,0
8.805555555555557,0
8.816666666666666,0
8.82777777777778,0
8.838888888888889,0
8.850000000000001,0
8.86111111111111,0
8.872222222222224,0
8.883333333333333,0
8.894444444444446,0
8.905555555555555,0
8.916666666666668,0
8.927777777777777,0
8.93888888888889,0
8.95,0
8.961111111111112,0
8.972222222222221,0
8.983333333333334,0
8.994444444444444,0
9.005555555555556,0
9.016666666666666,0
9.027777777777779,0
9.038888888888888,0
9.05,0
9.06111111111111,0
9.072222222222223,0
9.083333333333332,0
9.094444444444445,0
9.105555555555554,0
9.116666666666667,0
9.127777777777776,0
9.13888888888889,0
9.15,0
9.161111111111111,0
9.172222222222224,0
9.183333333333334,0
9.194444444444446,0
9.205555555555556,0
9.216666666666669,0
9.227777777777778,0
9.23888888888889,0
9.25,0
9.261111111111113,0
9.272222222222222,0
9.283333333333335,0
9.294444444444444,0
9.305555555555557,0
9.316666666666666,0
9.32777777777778,0
9.338888888888889,0
9.350000000000001,0
9.36111111111111,0
9.372222222222224,0
9.383333333333333,0
9.394444444444446,0
9.405555555555555,0
9.416666666666668,0
9.427777777777777,0
9.43888888888889,0
9.45,0
9.461111111111112,0
9.472222222222221,0
9.483333333333334,0
9.494444444444444,0
9.505555555555556,0
9.516666666666666,0
9.527777777777779,0
9.538888888888888,0
9.55,0
9.56111111111111,0
9.572222222222223,0
9.583333333333332,0
9.594444444444445,0
9.605555555555554,0
9.616666666666667,0
9.627777777777776,0
9.63888888888889,0
9.650000000000002,0
9.661111111111111,0
9.672222222222224,0
9.683333333333334,0
9.694444444444446,0
9.705555555555556,0
9.716666666666669,0
9.727777777777778,0
9.73888888888889,0
9.75,0
9.761111111111113,0
9.772222222222222,0
9.783333333333335,0
9.794444444444444,0
9.805555555555557,0
9.816666666666666,0
9.82777777777778,0
9.838888888888889,0
9.850000000000001,0
9.86111111111111,0
9.872222222222224,0
9.883333333333333,0
9.894444444444446,0
9.905555555555555,0
9.916666666666668,0
9.927777777777777,0
9.93888888888889,0
9.95,0
9.961111111111112,0
9.972222222222221,0
9.983333333333334,0
9.994444444444444,0
10.005555555555556,0
10.016666666666666,0
10.027777777777779,0
10.038888888888888,0
10.05,0
10.06111111111111,0
10.072222222222223,0
10.083333333333332,0
10.094444444444445,0
10.105555555555554,0
10.116666666666667,0
10.127777777777776,0
10.13888888888889,0
10.150000000000002,0
10.161111111111111,0
10.172222222222224,0
10.183333333333334,0
10.194444444444446,0
10.205555555555556,0
10.216666666666669,0
10.227777777777778,0
10.23888888888889,0
10.25,0
10.261111111111113,0
10.272222222222222,0
10.283333333333335,0
10.294444444444444,0
10.305555555555557,0
10.316666666666666,0
10.32777777777778,0
10.338888888888889,0
10.350000000000001,0
10.36111111111111,0
10.372222222222224,0
10.383333333333333,0
10.394444444444446,0
10.405555555555555,0
10.416666666666668,0
10.427777777777777,0
10.43888888888889,0
10.45,0
10.461111111111112,0
10.472222222222221,0
10.483333333333334,0
10.494444444444444,0
